text,label
" 1 BAYI li Oluwa wi, Sọkalẹ lọ si ile ọba Juda, ki o si sọ ọ̀rọ yi nibẹ. 2 Si wipe, Gbọ́ ọ̀rọ Oluwa, ọba Juda, ti o joko ni itẹ Dafidi, iwọ, ati awọn iranṣẹ rẹ, ati awọn enia rẹ ti o wọle ẹnu-bode wọnyi. 3 Bayi li Oluwa wi; Mu idajọ ati ododo ṣẹ, ki o si gbà ẹniti a lọ lọwọ gbà kuro lọwọ aninilara, ki o máṣe fi agbara ati ìka lò alejo , alainibaba ati opó, bẹ̃ni ki o máṣe ta ẹ̀jẹ alaiṣẹ silẹ nihinyi. 4 Nitori bi ẹnyin ba ṣe nkan yi nitõtọ, nigbana ni awọn ọba yio wọle ẹnu-bode ilu yi, ti nwọn o joko lori itẹ Dafidi, ti yio gun kẹ̀kẹ ati ẹṣin, on, ati awọn iranṣẹ rẹ̀, ati enia rẹ̀. 5 Ṣugbọn bi ẹnyin kì yio ba gbọ́ ọ̀rọ wọnyi, Emi fi emitikarami bura, li Oluwa wi, pe, ile yi yio di ahoro. 6 Nitori bayi li Oluwa wi fun",0
Se lo kan n pariwo pe ki ma pa oun nigba ti a n sere ife,1
ti ba gba e mu olori nla,1
Ipo Ti Awujo Wa Lo N Je Ki Arun Opolo Peleke Si Nile Yi – Awon Onimo Isegun,1
"Eyi lo jẹ ki a gba awọn ọmọ Naijiria ni imọran pe ki wọn ṣọra ṣe ni oke okun paapaa awọn to n lọ si Yuroopu, USA ati Ilẹ Gẹẹsi’’ ''Amọran lasan ni a gba yin ki wọn ma baa lu yin ni jibiti ni oke okun, nitori ole jija ati gbewiri ti peleke si ni awọn ilẹ okeere.''",1
Awon aladugbo ti gbe Gemma Walker lo si iwaju ile ejo Middlesbrough Council latari wi pe ariwo re maa n di won lowo loganjo oru nigba to ba n ni ajosepo pelu okunrin lowo. ,1
Bakan naa lo nii ṣe pẹlu ọjọ ori rẹ. Awọn ọdọmọbinrin ti ko ba tii bẹrẹ nnkan oṣu to fi ni jẹjẹrẹ ni okun lati gba awọn itọju jẹjẹrẹ kan ju awọn obinrin to ti dagba lọ.,1
Toyin Abraham: Egboogi fun onibisi ni oun yan laayo,1
"Olori ẹgbẹ oselu alatako, Morgan Tsvangirai ti jáde láyé leni ọdun marundinlaadọrin.",1
"Iyawo pe oko lejo, o ni ko ba oun ni ajosepo gege bi tokotaya fun odun meewa bayi ",1
Asewo yen ma n se iranu pupo ju,1
"Ẹniti o gbin eti, o le ṣe alaigbọ́ bi? ẹniti o da oju, o ha le ṣe alairiran? 10 Ẹniti nnà awọn orilẹ-ède, o ha le ṣe alaiṣe olutọ́? on li ẹniti nkọ́ enia ni ìmọ. 11 Oluwa mọ̀ ìro-inu enia pe: asan ni nwọn. 12 Ibukún ni fun enia na ẹniti iwọ nà, Oluwa, ti iwọ si kọ́ lati inu ofin rẹ wá; 13 Ki iwọ ki o le fun u ni isimi kuro li ọjọ ibi, titi a o fi wà iho silẹ fun enia buburu. 14 Nitoripe Oluwa kì yio ṣa awọn enia rẹ̀ tì, bẹ̃ni kì yio kọ̀ awọn enia-ini rẹ̀ silẹ. 15 Ṣugbọn idajọ yio pada si ododo: gbogbo ọlọkàn diduro ni yio si ma tọ̀ ọ lẹhin. 16 Tani yio dide si awọn oluṣe buburu fun mi? tabi tani yio dide si awọn oniṣẹ ẹ̀ṣe fun mi? 17 Bikoṣe bi Oluwa ti ṣe oluranlọwọ mi; ọkàn mi fẹrẹ joko ni idakẹ. 18 Nigbati mo wipe, Ẹsẹ mi yọ́; Oluwa, ãnu rẹ dì mi",0
"Ṣugbọn ọkọ ti fariga pe oun ko tun le gba ki obinrin naa wa labẹ orule oun mọ. Bẹẹ ni baba ọkọ to huwa ainitiju naa ti sa lọ, awọn agbofinro ṣi lawọn n wa a.",0
Itoju Aarun igbaya ni odi,1
Fun mi ni obi mi ,1
saheed ti je ise omo yen,1
"Ọsibitu yii ni wọn ti fi iṣẹ abẹ gbe ọmọ inu rẹ jade lokuu, ọsẹ kan lẹyin eyi ni wọn loun funra rẹ dagbere faye latari ibi to fi ṣeṣe nigba ti ọkọ rẹ la igi mọ ọn ninu. Ọjọ karun-un, oṣu Karun-un, ọdun 2020, ni wọn lọọ fi iṣẹlẹ yii to awọn agbofinro leti nipasẹ iwe ẹhonu kan ti Dokita Henry Orumen to jẹ agbẹjọro awọn obi Oloogbe fi ṣọwọ si kọmisanna ọlọpaa ipinlẹ Ondo nigba naa.",1
Eyin obirin group ye moni ibere kan fun yin o ninu oyan mejeeji aya yin ( breast) ewo lo ma tobi ju be se ti otun ni abi ti osi ni ?,1
" IEEE to duro lede Geesi fun Institute of Electrical and Electronics Engineers (""Afidimule awon Onimose-ero Onitanna ati Ero-aloitanna"") je agbajo alagbase aije fun ere kariaye fun ilosiwaju onaimuse to je mo itanna. ",0
" Ka ni egbe oselu PDP ti pe aro ati odofin inu won po tele ni, ki won ti mu ni okukun dun fun enikeni ti o ba wole fun ipo ni abe asia won pe ki won se ijoba pelu eto ti won ba ni nile ti won ri pe yoo dun mo awon eeyan ninu, ko ba ti ma si pe won sese n se wahala ati inawo kiri, Oni ti fe e se bi odun kan abo, o ye ki ise ti o ba ti se sile o to fun awon eeyan lati yan pada si ipo. ",0
"Ti obinrin ban kojalo.awa okunrin manwo oyan ati idi, ejo eyin obinrin tabankoja legbeyin kilemanwo larawa toman dayin lorun",0
" 1 BAYI li Oluwa wi; nitori irekọja mẹta ti Moabu, ati nitori mẹrin, emi kì o yi iyà rẹ̀ kuro; nitori o ti sun egungun ọba Edomu di ẽrú. 2 Ṣugbọn emi o rán iná kan sara Moabu, yio si jó ãfin Kirioti wọnni run: Moabu yio si kú pẹlu ariwo, pẹlu iho ayọ̀, ati pẹlu iro ipè: 3 Emi o si ké onidajọ kurò lãrin rẹ̀, emi o si pa gbogbo ọmọ-alade inu rẹ̀ pẹlu rẹ̀; li Oluwa wi. ",0
" Saulu si ka awọn enia ti o wà lọdọ rẹ̀, o jẹ iwọ̀n ẹgbẹta ọkunrin. 16 Saulu, ati Jonatani ọmọ rẹ̀, ati awọn enia na ti o wà lọdọ wọn si joko ni Gibea ti Benjamini, ṣugbọn awọn Filistini do ni Mikmaṣi. 17 Ẹgbẹ awọn onisùmọ̀mi mẹta jade ni ibudo awọn Filistini: ẹgbẹ kan gbà ọ̀na ti Ofra, si ilẹ Ṣuali. 18 Ẹgbẹ kan si gba ọ̀na Bet-horoni: ati ẹgbẹ kan si gbà ọ̀na agbegbe nì ti o kọju si afonifoji Seboimu ti o wà ni iha iju. 19 Kò si alagbẹdẹ ninu gbogbo ilẹ Israeli: nitori ti awọn Filistini wipe, Ki awọn Heberu ki o má ba rọ idà tabi ọ̀kọ. 20 Ṣugbọn gbogbo Israeli a ma tọ̀ awọn Filistini lọ, olukuluku lati pọ́n doje rẹ̀,",0
"Eyi toleju nipe nkan omokunrin mi to manro ti mo ba sun pelu iyawo mi, oti san bayi lehin ti mo lo ogun yin. ",1
"Nkan osu obinrin ,ton se segesege,dudu tabi airi oyun se,. E bami wa ewe koropo tabi odu aja, E gbo pelu omi to mo,ki e gbe si ita di ojo keji ,ki obinrin naa o mu ni idaji, Yoo bara mu ,fun ibeere whatsapp 08143672898",1
"Ki i ṣawọn nikan lo n ṣiṣẹẹbi ọhun, wọn ni wọn pọ, ṣugbọn bawọn ọlọpaa ṣe bọọlẹ lati wadii ohun to n ṣẹlẹ lawọn alọ-kolohun-kigbe ẹda naa bẹ danu lọkọọkan, wọn sa lọ, ẹni meji pere ni wọn ri mu. Wọn ni niṣe lawọn afurasi mejeeji yii n tu igbo ẹba ọna, nibi ti wọn n tọju awọn dukia ti wọn ja gba lọwọ awọn ero ọkọ ati onimọto si lọwọ ni wọn fi mu wọn.",1
Adamu sì mo ìyàwó re,0
" Ni Ipejo Onibinibi awon Republikani odun 1880 ni Chicago, Bruce do omo Afrika Amerika akoko to gba ibo kankan ni ipejo idaruko fun ipo ti egbe oloselu ninla kan nipa gbigba ibo mejo fun ipo igbakeji aare. ",0
Ilé ìtura Premier Hotel da àwọn òṣìṣẹ́ sílẹ̀ bó ṣe kógbá wọlé báyìí,0
"Lasiko ti awọn oṣisẹ ile itura naa lọ ja ilẹkun yara ti wọn gba, wọn ba oku obinrin naa nibẹ ti wọn ti ge awọn ẹya ara rẹ kan lọ.",0
"Bi o ti wu ki aboyun gbon to, ile a je lara re",0
" Ko si eyi ti o so pe ojise mimo ni omobirin mejila tabi omokunrin mokanla, Baba Anabi ku saaju ki ato bi Anabi, iya re si jade laye pelu nigba ti Anabi di omodun mefa (6). ",1
Olori o̩ ba ti gbé e̩bo̩ ko̩ja orita,1
Omi lo danu agbé o fo,1
AWON EGBE IGBIMO ASOFIN TI N FI AKE KORI BI ISE O SE KARI FUN AWON OMO ORILE EDE NIGERIA. ,1
Nwon dagba ninu afowora won mi owo ilu lenu (won n ji million naira).,1
"kinni e tun n ta lale yii, e ja ka ma lo si le",0
Awọn onimọ naa sọ pe iho ọhun wa nitosi ibi ti Bibeli sọ pe iyawo Lọọti di ọ̀wọ́n iyọ̀ si.,0
"Elomi to ko ba iti gba ase lowo pasito tabi alfa ko ni sunmo iyawo re, iyawo ode ni gba ki oko sunmo oun",1
ila local gov omo ila loyi pada si okeila local gov. se ila kere lati ni ijoba ibile meji melo lo wa ni ile ife ilesha osogbo ede.Awon to je asoju wa ninu oselu ti won ba ti de oke tan won ti gbagbe ero isale .Amo wipe ani ina monamona sugbon se owulo fun wa .Sebi ani damu omi ero ni ila se omi kari toba yo ni isedo ko ni de okejigbo beletasi wi ede oke ola ati oke ede.Ati egbo ninu itan wi ila ni han ti re te ikirun do to baribe se bi ila seri ni ikirun ri. ,0
"BBC Yoruba ba oṣiṣẹ nọọsi kan sọrọ, to si koro oju si oju oninabi ti wọn fi n wo awọn olutọju alaisan.",1
Nko ni gbe ebo koja orita,1
ARA MI DIDE NINU AWE！EJOWO KINNI KIN SE？,0
Kòkòrò oyin lé ọ̀pọ̀ èèyàn kúrò nílé l'órílẹ̀-èdè Cameroon,0
Baba Suwe: Aya àkọ́fẹ́ olóògbé ṣàlàyé bí àkókó ìkẹyìn ọkọ́ rẹ̀ ṣe rí,1
"Ṣe ẹ ranti orekelẹwa obinrin kan, Chidinma Pearl Ogbulu, to ha ẹbun kẹẹgi bẹntiroolu ni pati fawọn alejo ẹ l'Ekoo, lọjọsi?",0
"Maami, Mama Rere! O wa si aiye rere! O gbe igbe aiye rere! O sun ninu Oluwa ni rere! O n sinmi l'aiya Olugbala!",1
"Gẹgẹbi ile-iṣẹ kan, a ṣe alabaṣepọ pẹlu ọpọlọpọ awọn ile-iwe ati awọn iṣẹ ti o da lori agbegbe lati ṣe atilẹyin fun awọn ọmọ ile-iwe. Ti o ba nifẹ si ṣiṣe ijabọ kan, nilo agbegbe iṣoogun tabi itọju, tabi ni awọn ibeere nipa ilera ibalopo, jọwọ kan si awọn orisun ti a rii lori Awọn nkan Agbegbe wa itọsọna.",1
"Inu ọfọ ati ibanujẹ nla ni awọn eeyan obinrin yii, Abilekọ Gloria Chiaka Aderibigbe, ṣi wa bayii, pẹlu bi obinrin naa ṣe dagbere faye lọjọ ọdun Keresimesi to kọja, lẹyin to bi ibeji tan. Ẹnikan to sọ iṣẹlẹ iku Iyaabeji yii di mimọ loju opo Fesibuuku, Nancy Chika, to jẹ aburo obinrin naa, ṣalaye pe ọdun kẹwaa ree ti Abilekọ Aderibigbe ti ṣe igbeyawo to si ti n woju Oluwa fun ọmọ rere.",1
"Eyi jẹ awọn fọọmu akọkọ ti awọn aisan igbaya aisan kan pe iyatọ mastopathy. Ti a ṣe itọju rẹ daradara pẹlu phytotherapy, itọju ileopathy ati awọn ohun-elo multivitamin.",1
"Agbẹnusọ ajọ to n ri si iṣẹlẹ pajawiri nipinlẹ Eko, Olufẹmi Oke-Ọsanyintolu, to fidi iṣẹlẹ naa mulẹ ninu atẹjade to fi lede sọ pe, “Nibi igbafẹ eti okun Baracuda Beach, agbegbe Abraham Adesanya, Ajah, nipinlẹ Eko, ni wọn ti pe wa fun iṣẹlẹ pajawiri kan. Nigba ta a de ibudo iṣẹlẹ naa ni wọn fi ye wa pe awọn eeyan meji kan ti wọn waa gbafẹ leti okun ti ri sinu omi, wọn o si ti i ri wọn gbe jade. Ninu iwadii ta a ṣe la ti ri i pe awọn gende ọkunrin meji ni wọn padanu ẹmi wọn sinu omi okun yii, lasiko ti wọn fẹẹ doola arakunrin kan tomi okun ru bo, to si ti fẹẹ gbe e lọ. N ni awọn ti omi gbe lọ ba di mẹta.",0
E ku ara fera ku enire to lo!,0
"O ma se o, o ti yan lati di ako aja",1
se ni o fe re mi díẹ̀ ,1
"Arakunrin ni loootọ lofin Naijiria fun awọn eeyan lanfaani lati fẹhonu han tabi ki wọn jijagbara fun nnkan ti wọn ba n fẹ, amọ niwọn igba tawọn agbofinro ba ti kede iru igbesẹ bẹẹ bii eyi to lodi sofin, o ṣee ki wọn fi pampẹ ofin gbe ẹni to ba lọwọ ninu rẹ, ki wọn si foju rẹ wina ofin.",0
Ìjọba ní àwọn ibùdó náà ń lòdì sí òfin tó de epo bẹntiróòlù ọdún 2021 ní èyí tí wọ́n ní ó ń fa ọ̀wọ́n gógó káàkiri orílẹ̀ èdè yìí.,0
"awaye iku kosi, orun nikan lare mabo",1
"“Bí a ti de ibikan ti o dake minimini bayi, ti igbo ibe di ti o dudu mirinmirin ni a ri iwin kan ti o nbo, o dabi oba gan, igbati a si ko ri i, a ke ‘Kabiyesi’, a ti gbagbe pe Aginju Baba-lorisa ni wà, beni ko si ibiti ebora na fi yato si oba.",0
Ojoojumo nii gb'ebo lowo eni! Orisa ti ko see fojudi ni ayafi eni ba ti setan lati ta teru nipa...,1
" 1 MÁṢE leri ara rẹ niti ọjọ ọla, nitoriti iwọ kò mọ̀ ohun ti ọjọ kan yio hù jade. 2 Jẹ ki ẹlomiran ki o yìn ọ, ki o máṣe ẹnu ara rẹ; alejo , ki o má si ṣe ète ara rẹ. 3 Okuta wuwo, yanrin si wuwo, ṣugbọn ibinu aṣiwère, o wuwo jù mejeji lọ. 4 Ibinu ni ìka, irunu si ni kikún-omi; ṣugbọn tani yio duro niwaju owú. 5 Ibawi nigbangba, o san jù ifẹ ti o farasin lọ. 6 Otitọ li ọgbẹ ọrẹ́: ṣugbọn ifẹnukonu ọta li ẹ̀tan. 7 Ọkàn ti o yó fi ẹsẹ tẹ afara-oyin; ṣugbọn ọkàn ti ebi npa, ohun kikoro gbogbo li o dùn. 8 Bi ẹiyẹ",0
"Bori pe'nle a di re o eh Irin ajo omo adamo,",0
" Iye odun teeyan n lo nipo Gege bawon ti won ti je saaju mi, ko soro pe won gbodo wa nibe fun iye odun kan, titi teeyan yen yoo fi jade laye ni, afi bi onitohun ba siwahu nikan lo le mu kawon eeyan kowe ehonu nipa e sawon to ye ki won gbo si i. Nidii eyi, eni to wa lori akaba, ko ranti pe oun nikan ko loun ni in, gbogbo eeyan ni. ",1
130 degree ni oju abẹ Vagina wa,1
Aderonke Gboye Adekunle to jẹ ọmọ Iya Ibeji ṣalaye ipa ti ẹbi ati ara ti ko lori itọju iya oun.,0
"Ẹwẹ, lati nkan bi ọdun 1980 ni wọn ti ya apa ibikan sọtọ ninu iho naa to gun de ori-oke Sodom, to jẹ apata to gun julọ lorilẹede Israel.",0
Enikan laarin awon omo naa ti tura,1
"Gudugudu ni olukọ toni gan funrarẹ ti ko figba kan tura silẹ ninu pipe ẹṣa eegun. Olukọ lori eto Akomolede ati Aṣatoni ni Olalekan Ojelade ti ileewe Orisumibare Community High School, Ondo.",0
"Lẹyin ọjọ mẹrinla ti Alaafin waja, Onijẹru tilẹ Ijẹru naa tun papoda",1
"Ṣe ọjọ gbogbo ni tole, ọjọ kan ni to toloun, aṣiri baba ọkọ kan, Ọgbẹni Rahmọni Abubakar, to n fọbẹ ẹyin jẹ ọmọ bibi inu rẹ niṣu ti pada tu sita, wọn ka baba agbalagba naa mọ ibi to ti n ṣe kinni fun iyawo ọmọ rẹ, Rofiat Ayinkẹ, ni otẹẹli ni Ṣaki.",0
"Erin wo! Alaafin Ọyọ, Ọba Lamidi Ọlayiwọla Adeyẹmi, ti waja",1
Ọgbẹni Tunde Shamsudeen to jẹ amugbalẹgbẹ rẹ ṣalaye pe oloogbe Ogunjobi lọ si ile iwosan lọjọ Abamẹta ki awọn dokita to ni ko lọ sinmi.,1
"Okada tawon adigunjale naa ti ja gba laarin ose meji seyin lowo awon eeyan to fi n sise se tabi awon ti won n lo o gege bii ohun irinse ti to mejo tabi ju bee lo. Igba mi-in wa tawon alo-kolohun-kigbe yii maa n se ose ninu adugbo, ti won yoo si ja soobu ko eru ibe sa lo, bee naa ni won maa n ji okada gbe nibi ti won ba gbe e si.",1
"Kẹmi Filani kọ ọ pe, ‘‘Opurọ pasitọ, irọ pọ, o ti pọ rẹpẹtẹ, opurọ olufẹ. Gbogbo ẹyin tẹ ẹ n ṣi abẹ yin fun un, tẹ ẹ n jẹ ko maa ka itan yin soke, ẹ wo bi wọn ṣe lawọn o mọ ‘kinni’ yin ri nigboro, ti wọn lawọn o mọ yin ri.  O ma ṣe fidio rẹ yẹn daadaa o, ṣaa sinmi iranu yẹn, SINMI Ẹ”",1
Olopa pa Ogbeni George Floyd ni Minnesota,0
Se lo ma n sise ale o. Ko ni se gidi lowo,1
" Bi o tile jẹpe idi lo yẹ ki awọn obinrin fi so, awọn ẹlomiran ma n so lati oju ara.",0
"Sibẹsibẹ, ti o ba ṣeeṣe, a le ṣe iṣẹ abẹ fifipamọ awọ kan, nibiti a ti yọ ori ọmu ṣugbọn a pa awọ miiran mọ, ati ni awọn igba miiran o ṣee ṣe lati tọju ori ọmu naa. Ti o da lori alaisan, iṣẹ abẹ atunkọ igbaya le ṣee ṣe taara lẹhin mastectomy, sibẹsibẹ diẹ ninu awọn alaisan le yan lati duro ati ki o ni atunkọ igbaya bi iṣẹ abẹ ọtọ, nigba ti awọn miiran ko le yan lati ni iṣẹ atunkọ.",1
Olórí ẹ̀sìn kankan tó bá sọ àsọtẹ́lẹ̀ ọdún tuntun yóò rugi oyin - Ọlọ́pàá,1
"Awọn ami aisan ti o wọpọ julọ ti alakan igbaya ni awọn iyipada ninu irisi, awọn eegun ti o ṣe akiyesi tabi awọn idagba, isọjade dani lati awọn ọmu, ati awọn isunmọ ni apa ọwọ.",1
"ṣe e ni ẹwà nipa ọ̀pọlọpọ ẹ̀ka rẹ̀: tobẹ̃ ti gbogbo igi Edeni, ti o wà ninu ọgbà Ọlọrun, ṣe ilara rẹ̀. 10 Nitorina bayi li Oluwa Ọlọrun wi; Nitori ti on gbe ara rẹ̀ soke ni giga, o si ti yọ ṣonṣo rẹ̀ soke lãrin awọn ẹ̀ka didí, ọkàn rẹ̀ si gbe soke nitori giga rẹ̀; 11 Nitorina li emi ti ṣe fi i le alagbara awọn keferi lọwọ; on o bá a ṣe dajudaju: Emi ti lé e jade nitori buburu rẹ̀. 12 Ati awọn alejo , ẹlérù awọn orilẹ-ède, ti ké e kuro, nwọn si ti tú u ká; ẹka rẹ̀ ṣubu sori awọn oke, ati ninu gbogbo afonifoji, ẹka rẹ̀ si ṣẹ́ lẹba gbogbo odò ilẹ na; gbogbo awọn orilẹ-ède aiye si jade lọ kuro labẹ òjiji rẹ̀, nwọn si fi i silẹ. 13 Gbogbo awọn ẹiyẹ oju ọrun yio ma gbe ori ahoro rẹ̀, ati lori ẹ̀ka rẹ̀ ni gbogbo ẹranko igbẹ́ yio wà. 14 Nitori ki igikigi ti o wà lẹba omi ki o má ba gbe ara",0
" Latari eyi, o so oju abe niko ti o fi je pe awon onigbagbo (Christian) tabi Hindu maa n ko ara won nijanu nigba ti won ba n ka iwe yii. ",0
"Ọlatẹju ni ijọba ipinlẹ Ondo, labẹ iṣakoso Arakunrin Rotimi Akeredolu, ti gba ẹbẹ awọn eeyan ilu Ikarẹ yẹwo nipa yiyi ofin konile-gbele oni wakati mẹrinlelogun to ti wa nilẹ lati bii ọsẹ kan sẹyin pada si wakati mejila pere, iyẹn aago mẹfa alẹ si mẹfa aarọ.",0
Eniyan meji lo gbe emi mi lojiji nibi isele ibi naa nigba ti awon meji miiran fara pa yannayanna ti won si ti gbe won lo si ile iwosan Lagos State University Teaching Hospital (LASUTH) fun itoju to peye. ki Edua oke ba wa dawo ibi duro.,1
Ṣé lóòtọ́ọ́ ni wíwọ páàdì lásìkò nǹkan oṣù lè já àbálé obìnrin?,1
" Ohun ni eni alawodudu ara Amerika akoko to je agbalejo ere orisirisi lori telifison, beesini o ti gbajumo kakiri agbaye nitori iku aitojo re; o je gbigba bi ikan ninu awon olorin pataki to koja ni orile-ede Amerika. ",0
" Ori ile Austria je oloke gan nitori pe awon Alpi po nibe; 32% ibe nikan ni won wa ni abe , be sin oke re togajulo je . Opo awon iyeolubugbe unso ede Jemani, to tun je ede onibise orile-ede ohun. ",0
Onisekuse ni obinrin yen,1
Akoni Ogun ti lo sun ninu Oluwa.,1
"Adoni l’aya o f’oju re woni, ale oni k’omo ma ku, orii baba omo ni o sun",1
NJE OBINRIN TO NSE NKAN OSU LE GBAWE NINU OSU RAMADAN 1,1
"Davido, ninu atẹjade kan lọjọ Ẹti, fẹmi imoore han fun ifẹ tawọn eeyan ni si i, o loun o ni i lo owo naa fun pati ọjọọbi, oun maa fi ran awọn ọmọ orukan lọwọ ni, o paju owo naa de si 250 miliọnu naira,  o si yan igbimọ ẹlẹni marun-un kan ti yoo ṣaayan pinpin owo naa kaakiri awọn ibudo itọju ọmọ orukan to wa lorileede yii.",1
Wó àwọn òṣèré tíàtà àti èèkànlú to jáde láyé ní 2022,1
"Wo obìnrin tó ní ojú ara méjì, ilé ọmọ méjì àti ẹsẹ̀ mẹ́rin",1
"Lẹyin to lo ọdun marundinlogoji lori itẹ awọn baba nla rẹ, Olukoyi ti Ikoyi, nijọba ibilẹ Iṣọkan, nipinlẹ Ọṣun, Ọba Yisau Bamitalẹ Oyetunji Ọtunla, Kodaolu 1, ti waja. Alaroye gbọ pe baba yii jade laye lẹyin aisan ranpẹ. Ọdun 1987 ni baba naa gori itẹ. Ọjọbọ, Tọsidee, ọjọ kọkanlelogun, oṣu Kẹrin, ọdun yii, ni wọn yoo feeru fun eeru ninu aafin Olukoyi. Alaga ijọba ibilẹ agbegbe Guusu Iṣọkan, Ọmọọba Wasiu Oyetunji Oyelami, ṣapejuwe kabiesi naa gẹgẹ bii ẹni ti asiko rẹ mu idagbasoke ba ilu Ikoyi.",1
"Gbona 🤗 Iru Ere Wo Ni Okunrin Le Ba Se,Ti O Le Mu Ki Iwo Obinrin Bo Pata Funra E Na?🤷",1
mo ma fi ahôn mi lá abe e,1
"Se mo le fika bo obo e, mo tun fe la",1
"Nigbagbogbo o le ni ipa lori ayika rẹ ki o jẹ ki o dakẹ. Fun apẹẹrẹ, eto TV ti nṣiṣẹ ni abẹlẹ yẹ ki o wa ni pipa. Windows lori awọn opopona le wa ni pipade. Awọn ohun ọsin ni lati yi yara naa pada.",0
Ojú tó yẹ kí a máa fi wo àwọn tó sun nínú Olúwa náà ni èyí wípé ọjọ kan ...,1
"Hazrat Syed Abdul Hafeez Shad pa ipo da , (di oloogbe).",1
"Iwa omugọ ni lati fi ohun ti o jẹ mọ igbala ọkàn wa falẹ nitori pe a kò mọ boya ẹmi wa yoo di ọla. Iṣẹju kan pere le ṣe ayipada gbogbo igbesi-aye wa ni ayeraye. Iṣẹju kan tó lati mu ẹnikẹni ninu wa lọ si ọrun aremabọ. A kò mọ bi ọjọ naa ti sun mọ tosi to tabi bi o ti pẹ to. Boya iṣẹju kan ni o kù fun wa láyé. Bi a ba fi adura ti o le mu ki a ri idariji Ọlọrun gba di ọjọ ọla, o tumọ si eyi pe, a gba pe ti wa ni ọjọ ọla ti o le ṣalai ba wa ni ilẹ alaaye. A le ṣalai ri ọjọ ọla ti a ti yàn pe nigba naa ni a o gbadura ironupiwada ati nipa bayii ki a di ero ọrun apaadi.",1
"Tó o bá ti lè fi fọ́tò kan ránṣẹ́ lórí fóònù, ó ti kúrò ní tìẹ nìkan, torí tó bá ti tẹ àwọn míì lọ́wọ́, ohun tó bá wù wọ́n ni wọ́n lè fi ṣe. Wọ́n tiẹ̀ lè fi bà ẹ́ lórúkọ jẹ́. Amanda Lenhart, tó jẹ́ olùṣèwádìí àgbà, sọ̀rọ̀ lórí fífi ohun tó ń mọ́kàn ẹni fà sí ìṣekúṣe ránṣẹ́ lórí fóònù, iléeṣẹ́ Pew Research Center wá gbé jáde ohun tó sọ jáde. Ó ní: “Ó ti wá rọrùn gan-an báyìí kí gbogbo ayé rí ohun tí kò tọ́ téèyàn fi ránṣẹ́ látorí fóònù, ì báà jẹ́ pé ṣe lonítọ̀hún ṣèèṣì ṣe nǹkan ọ̀hún.”",1
"Kẹta akoko fertilize awọn nkan ti o wa ni erupe ile ojutu, ati awọn iwọn lilo ti irawọ owurọ-potasiomu ajile le ti wa ni pọ si ati ki o kan si meji idaji igba.",0
"Prince Philip, Duke of Edinburgh ti dágbére fáyé lẹ́ni ọdún 99",1
Awon Iya Mi Aje ,1
"Nigba ti wọn tẹsiwaju ni iwadi, ileeṣẹ ọlọpaa ni awọn pe gbogbo awọn alabagbe ninu ile naa lati wa rojọ, ti ọkan lara wọn ti orukọ rẹ ń jẹ Idowu Talabi si jẹwọ pe oun ni oun ṣekupa oloogbe naa.",1
Guardiola ati Messi ni ajosepo ti o dara gan nigba ti won jo wa ni Barcelona. ,0
Lakiriboto ni obinrin tio ni anfani ati se asepo nitori oju abe re ti dipaa. uncovered!,1
" Abe e ri Waheed, awon omoose e okunrin lo n ba lo po l''Ondo, lo ba nise esu ni ",0
"Mo gbo pe o ti loyun, ku orire o, Iya Ibeji",1
"ọmọ: Ẽṣe ti emi fi ri gbogbo awọn ọkunrin pẹlu ọwọ wọn li ẹgbẹ wọn, bi obinrin ti nrọbi, ti a si sọ gbogbo oju di jijoro? 7 Oṣe! nitori ọjọ na tobi, tobẹ̃ ti kò si ọkan bi iru rẹ̀: o jẹ àkoko wahala fun Jakobu; sibẹ a o gbà a kuro ninu rẹ̀. 8 Yio si ṣe li ọjọ na, li Oluwa awọn ọmọ-ogun wi, ti emi o si ṣẹ àjaga kuro li ọrùn rẹ, emi o si ja ìde rẹ, awọn alejo kì yio si mu ọ sìn wọn mọ: 9 Ṣugbọn nwọn o ma sin Oluwa Ọlọrun wọn, ati Dafidi ọba wọn, ẹniti emi o gbe kalẹ fun wọn. 10 Njẹ nisisiyi, má bẹ̀ru, iwọ Jakobu, ọmọ-ọdọ mi, li Oluwa wi; ki o má si fòya, iwọ Israeli: nitorina sa wò o, emi o gbà ọ lati okere wá, ati iru-ọmọ rẹ lati igbekun wọn; Jakobu yio si pada, yio si wà ni isimi, yio si gbe jẹ, ẹnikan kì",0
